76.0
79.5
83.67
84.0
88.0
99.17
107.0
112.75
117.11
120.7
123.64
126.08
128.15
129.86
131.4
132.81
134.0
135.0
135.79
136.45
136.95
137.36
137.65
138.04
138.28
138.65
139.0
139.25
139.59
139.47
139.35
138.97
138.61
138.26
138.09
137.89
137.68
137.5
137.28
137.1
136.95
136.71
136.51
136.32
136.11
135.87
135.6
135.29
134.98
134.64
134.25
133.87
133.43
133.0
132.56
132.12
131.68
131.24
130.83
130.42
130.93
131.33
131.58
131.95
131.98
131.15
130.33
129.52
128.68
127.82
126.95
126.07
125.18
124.32
123.42
122.48
121.55
120.62
119.65
118.67
117.72
116.78
115.88
114.93
114.03
113.08
112.15
111.28
110.4
109.75
109.1
108.6
108.07
107.52
106.85
106.22
105.58
104.92
104.27
103.6
102.92
102.3
101.68
101.07
100.47
99.9
99.38
98.92
98.75
98.62
98.53
98.5
98.55
98.63
98.77
98.95
99.18
99.47
99.73
100.02
100.28
100.53
100.77
100.98
101.22
101.47
101.72
101.98
102.28
102.6
102.92
103.25
103.58
103.92
104.27
104.63
105.0
105.37
105.78
106.22
106.62
107.0
107.37
107.73
108.08
108.4
108.68
108.9
109.07
109.22
109.37
109.5
109.67
109.87
110.15
110.38
110.63
110.92
111.17
111.4
111.6
111.7
111.9
112.13
112.32
112.48
112.43
112.82
112.85
113.17
113.48
113.78
114.07
114.33
114.7
115.03
115.3
115.67
115.97
116.27
116.6
116.2
115.38
115.42
115.32
115.37
115.4
115.48
115.62
115.85
116.05
116.22
116.43
116.67
116.87
117.03
117.23
117.43
117.65
117.67
117.68
117.6
117.55
117.6
117.78
118.0
118.27
118.53
118.83
119.15
119.47
119.8
120.12
120.38
120.6
120.83
121.08
121.3
121.6
121.97
122.55
123.27
123.9
124.65
125.43
126.25
127.27
127.83
128.47
128.8
129.17
129.53
129.92
130.32
130.63
130.93
131.4
131.77
132.22
132.7
133.2
134.47
136.32
137.33
138.43
139.38
140.32
141.2
141.98
142.6
143.25
143.87
144.45
144.67
144.88
145.1
145.33
145.35
145.33
145.53
145.7
145.97
146.2
146.33
